id,full_name,html_url,stargazers_count,created_at,updated_at,primary_language,releases
MDEwOlJlcG9zaXRvcnkzOTQzNjk2NA==,zzhoujay/RichText,https://github.com/zzhoujay/RichText,3958,2015-07-21T09:36:01Z,2025-09-14T07:55:55Z,Java,0
MDEwOlJlcG9zaXRvcnkzOTExMzE3,rovo89/XposedInstaller,https://github.com/rovo89/XposedInstaller,3958,2012-04-02T20:33:05Z,2025-09-14T02:26:41Z,Java,0
MDEwOlJlcG9zaXRvcnk2NDU3ODQ1OQ==,fishercoder1534/Leetcode,https://github.com/fishercoder1534/Leetcode,3956,2016-07-31T05:28:15Z,2025-09-08T20:52:02Z,Java,0
MDEwOlJlcG9zaXRvcnk2MTQ3MTg0MQ==,binIoter/GuideView,https://github.com/binIoter/GuideView,3953,2016-06-19T08:52:25Z,2025-09-11T19:43:14Z,Java,0
MDEwOlJlcG9zaXRvcnkxMTU0MTE4MjY=,tronprotocol/java-tron,https://github.com/tronprotocol/java-tron,3947,2017-12-26T10:20:38Z,2025-09-14T17:57:09Z,Java,80
MDEwOlJlcG9zaXRvcnkyNjc3MDI1MzE=,googlesamples/mlkit,https://github.com/googlesamples/mlkit,3947,2020-05-28T21:40:38Z,2025-09-11T16:01:19Z,Java,1
MDEwOlJlcG9zaXRvcnkxMDY0MTY5Nw==,JoanZapata/android-iconify,https://github.com/JoanZapata/android-iconify,3943,2013-06-12T11:42:01Z,2025-09-11T19:04:59Z,Java,0
MDEwOlJlcG9zaXRvcnkxMzA2MTI3MDA=,Querz/mcaselector,https://github.com/Querz/mcaselector,3941,2018-04-22T22:23:26Z,2025-09-14T09:24:55Z,Java,72
MDEwOlJlcG9zaXRvcnkyOTA3OTIzMw==,linyiqun/DataMiningAlgorithm,https://github.com/linyiqun/DataMiningAlgorithm,3928,2015-01-11T02:50:28Z,2025-09-10T06:49:07Z,Java,0
MDEwOlJlcG9zaXRvcnk1NDY0MjYyMA==,rengwuxian/RxJavaSamples,https://github.com/rengwuxian/RxJavaSamples,3927,2016-03-24T13:08:10Z,2025-09-11T19:43:10Z,Java,3
MDEwOlJlcG9zaXRvcnkyNzM4OTE4ODI=,pingfangushi/screw,https://github.com/pingfangushi/screw,3922,2020-06-21T11:37:06Z,2025-09-11T06:57:49Z,Java,0
MDEwOlJlcG9zaXRvcnk0MzQwOTM5OA==,promeG/TinyPinyin,https://github.com/promeG/TinyPinyin,3916,2015-09-30T03:24:50Z,2025-09-11T19:43:01Z,Java,2
MDEwOlJlcG9zaXRvcnk3OTU2NDkxMQ==,iterate-ch/cyberduck,https://github.com/iterate-ch/cyberduck,3914,2017-01-20T14:16:34Z,2025-09-14T00:32:04Z,Java,0
MDEwOlJlcG9zaXRvcnkyMDMxNTA3Mjk=,JFormDesigner/FlatLaf,https://github.com/JFormDesigner/FlatLaf,3913,2019-08-19T10:27:05Z,2025-09-14T11:10:15Z,Java,87
MDEwOlJlcG9zaXRvcnk1NDA1NzYxMQ==,bluelinelabs/Conductor,https://github.com/bluelinelabs/Conductor,3908,2016-03-16T18:42:41Z,2025-09-11T03:09:33Z,Java,36
R_kgDOKl91Iw,ReChronoRain/HyperCeiler,https://github.com/ReChronoRain/HyperCeiler,3902,2023-10-27T17:17:42Z,2025-09-14T15:41:59Z,Java,7
MDEwOlJlcG9zaXRvcnkxNzY1NTU4MDU=,shuzijun/leetcode-editor,https://github.com/shuzijun/leetcode-editor,3897,2019-03-19T16:32:17Z,2025-09-12T01:25:50Z,Java,55
MDEwOlJlcG9zaXRvcnkxMjg3MDk4MjQ=,sofastack/sofa-rpc,https://github.com/sofastack/sofa-rpc,3895,2018-04-09T03:32:04Z,2025-09-10T11:39:04Z,Java,63
MDEwOlJlcG9zaXRvcnkyMDg3MzA0NA==,databricks/learning-spark,https://github.com/databricks/learning-spark,3893,2014-06-16T04:47:54Z,2025-09-07T23:26:14Z,Java,0
MDEwOlJlcG9zaXRvcnkxMjU1NDUzMA==,alibaba/jstorm,https://github.com/alibaba/jstorm,3891,2013-09-03T03:53:16Z,2025-09-12T16:37:30Z,Java,22
MDEwOlJlcG9zaXRvcnkxNDgwMDg1Mzg=,JavaNoober/BackgroundLibrary,https://github.com/JavaNoober/BackgroundLibrary,3891,2018-09-09T08:52:45Z,2025-09-12T02:05:11Z,Java,13
MDEwOlJlcG9zaXRvcnkxMzA3MTE5Njg=,Exrick/xboot,https://github.com/Exrick/xboot,3888,2018-04-23T14:44:18Z,2025-09-12T03:41:02Z,Java,6
MDEwOlJlcG9zaXRvcnk5MzA3OTk3,VaughnVernon/IDDD_Samples,https://github.com/VaughnVernon/IDDD_Samples,3886,2013-04-08T22:12:57Z,2025-09-12T10:51:38Z,Java,0
MDEwOlJlcG9zaXRvcnk5MjgzMjU4OQ==,amirzaidi/Launcher3,https://github.com/amirzaidi/Launcher3,3886,2017-05-30T12:53:32Z,2025-09-14T13:40:30Z,Java,22
MDEwOlJlcG9zaXRvcnk0ODA0OTQzNg==,vipulasri/Timeline-View,https://github.com/vipulasri/Timeline-View,3885,2015-12-15T14:55:04Z,2025-09-12T22:41:20Z,Java,15
MDEwOlJlcG9zaXRvcnkxNDMyOTg3MTU=,M66B/FairEmail,https://github.com/M66B/FairEmail,3873,2018-08-02T13:30:25Z,2025-09-14T19:16:16Z,Java,1000
MDEwOlJlcG9zaXRvcnk3NzgzMDQyNg==,wendux/DSBridge-Android,https://github.com/wendux/DSBridge-Android,3855,2017-01-02T11:58:53Z,2025-09-14T16:14:25Z,Java,2
MDEwOlJlcG9zaXRvcnkxMDIxMzc2NjE=,uber/NullAway,https://github.com/uber/NullAway,3847,2017-09-01T17:35:57Z,2025-09-14T15:56:29Z,Java,30
MDEwOlJlcG9zaXRvcnk5MDY3NTczMA==,kubernetes-client/java,https://github.com/kubernetes-client/java,3833,2017-05-08T21:52:58Z,2025-09-14T17:12:55Z,Java,55
MDEwOlJlcG9zaXRvcnk1NDExNTQzNQ==,aurelhubert/ahbottomnavigation,https://github.com/aurelhubert/ahbottomnavigation,3828,2016-03-17T12:17:56Z,2025-09-14T07:20:17Z,Java,14
MDEwOlJlcG9zaXRvcnkxMzIxMDQyOTY=,google/bundletool,https://github.com/google/bundletool,3826,2018-05-04T07:24:09Z,2025-09-14T15:25:07Z,Java,63
MDEwOlJlcG9zaXRvcnk0MjQ2NDIwMQ==,MiguelCatalan/MaterialSearchView,https://github.com/MiguelCatalan/MaterialSearchView,3825,2015-09-14T17:13:46Z,2025-09-11T19:43:00Z,Java,6
MDEwOlJlcG9zaXRvcnk0MzQwNjk3Ng==,react-native-share/react-native-share,https://github.com/react-native-share/react-native-share,3820,2015-09-30T02:27:34Z,2025-09-11T20:49:04Z,Java,139
MDEwOlJlcG9zaXRvcnk2MTA3OTk2MA==,yanzhenjie/AndServer,https://github.com/yanzhenjie/AndServer,3819,2016-06-14T00:52:52Z,2025-09-12T23:52:20Z,Java,1
MDEwOlJlcG9zaXRvcnkyNTk3OTA5Mg==,uknownothingsnow/CircleProgress,https://github.com/uknownothingsnow/CircleProgress,3814,2014-10-30T16:14:42Z,2025-09-11T19:42:47Z,Java,0
MDEwOlJlcG9zaXRvcnkxNzM3MTI0MDI=,ZHENFENG13/My-Blog,https://github.com/ZHENFENG13/My-Blog,3813,2019-03-04T09:17:00Z,2025-09-13T13:45:32Z,Java,0
MDEwOlJlcG9zaXRvcnk2ODY3NTI5Mw==,jishenghua/jshERP,https://github.com/jishenghua/jshERP,3808,2016-09-20T04:51:39Z,2025-09-14T08:54:11Z,Java,6
R_kgDOG-K3dg,Helium314/HeliBoard,https://github.com/Helium314/HeliBoard,3804,2022-03-09T08:38:32Z,2025-09-14T18:40:01Z,Java,50
MDEwOlJlcG9zaXRvcnk1NDI5ODk0Ng==,camunda/camunda,https://github.com/camunda/camunda,3797,2016-03-20T03:38:04Z,2025-09-14T14:45:47Z,Java,468
MDEwOlJlcG9zaXRvcnk1Njc4NzQ0MQ==,Dimezis/BlurView,https://github.com/Dimezis/BlurView,3797,2016-04-21T16:00:07Z,2025-09-13T15:43:24Z,Java,31
MDEwOlJlcG9zaXRvcnk2Nzg5NTA5,shopizer-ecommerce/shopizer,https://github.com/shopizer-ecommerce/shopizer,3795,2012-11-21T03:42:39Z,2025-09-14T09:52:03Z,Java,18
MDEwOlJlcG9zaXRvcnkyNDk2NzQ4NzQ=,gh0stkey/HaE,https://github.com/gh0stkey/HaE,3793,2020-03-24T10:12:50Z,2025-09-14T20:02:34Z,Java,77
MDEwOlJlcG9zaXRvcnk2MDE1MjYyNA==,sunfusheng/MarqueeView,https://github.com/sunfusheng/MarqueeView,3792,2016-06-01T06:50:46Z,2025-08-27T08:06:00Z,Java,0
MDEwOlJlcG9zaXRvcnkyNDc0NzM1MQ==,fesh0r/fernflower,https://github.com/fesh0r/fernflower,3783,2014-10-03T05:00:15Z,2025-09-12T00:58:42Z,Java,0
R_kgDOLFXf9g,ageerle/ruoyi-ai,https://github.com/ageerle/ruoyi-ai,3780,2024-01-16T04:16:41Z,2025-09-14T13:44:22Z,Java,6
MDEwOlJlcG9zaXRvcnk1NzI2MTM2Mg==,mpusher/mpush,https://github.com/mpusher/mpush,3780,2016-04-28T01:43:19Z,2025-09-11T12:02:15Z,Java,9
MDEwOlJlcG9zaXRvcnkyMjI5MjIzMA==,watabou/pixel-dungeon,https://github.com/watabou/pixel-dungeon,3777,2014-07-26T17:34:32Z,2025-09-14T11:27:18Z,Java,0
MDEwOlJlcG9zaXRvcnk2NjUzODUzNA==,mcxtzhang/SwipeDelMenuLayout,https://github.com/mcxtzhang/SwipeDelMenuLayout,3774,2016-08-25T08:10:45Z,2025-09-12T12:46:46Z,Java,2
MDEwOlJlcG9zaXRvcnk3MTMxNzY3Ng==,lygttpod/SuperTextView,https://github.com/lygttpod/SuperTextView,3773,2016-10-19T04:06:54Z,2025-09-11T01:19:52Z,Java,39
MDEwOlJlcG9zaXRvcnk3Mjk2NzIzNg==,CameraKit/blurkit-android,https://github.com/CameraKit/blurkit-android,3767,2016-11-06T03:14:58Z,2025-09-10T11:35:45Z,Java,3
MDEwOlJlcG9zaXRvcnkxNDM4MDA3,MovingBlocks/Terasology,https://github.com/MovingBlocks/Terasology,3758,2011-03-04T03:49:19Z,2025-09-14T15:08:36Z,Java,70
MDEwOlJlcG9zaXRvcnkyMTUwNjUwMg==,Ereza/CustomActivityOnCrash,https://github.com/Ereza/CustomActivityOnCrash,3753,2014-07-04T19:46:21Z,2025-09-12T02:08:58Z,Java,12
MDEwOlJlcG9zaXRvcnk1MzkxNzQz,roboguice/roboguice,https://github.com/roboguice/roboguice,3752,2012-08-12T20:37:19Z,2025-07-21T07:17:42Z,Java,0
MDEwOlJlcG9zaXRvcnkyNDc0Mzc3OQ==,timehop/sticky-headers-recyclerview,https://github.com/timehop/sticky-headers-recyclerview,3750,2014-10-03T01:57:46Z,2025-09-13T21:05:56Z,Java,0
MDEwOlJlcG9zaXRvcnkyODczODQ0Nw==,apache/kylin,https://github.com/apache/kylin,3748,2015-01-03T08:00:05Z,2025-09-13T06:59:52Z,Java,2
MDEwOlJlcG9zaXRvcnk4NjQzOTA0NQ==,zhpanvip/BannerViewPager,https://github.com/zhpanvip/BannerViewPager,3748,2017-03-28T09:11:11Z,2025-09-10T21:00:55Z,Java,59
MDEwOlJlcG9zaXRvcnkzNTQxODE4Nw==,AsamK/signal-cli,https://github.com/AsamK/signal-cli,3746,2015-05-11T10:49:42Z,2025-09-14T18:26:05Z,Java,102
MDEwOlJlcG9zaXRvcnkxNzM3MjE1NjQ=,sofastack/sofa-jraft,https://github.com/sofastack/sofa-jraft,3744,2019-03-04T10:13:43Z,2025-09-13T03:02:19Z,Java,32
MDEwOlJlcG9zaXRvcnk5NjMxMjgzMg==,andOTP/andOTP,https://github.com/andOTP/andOTP,3741,2017-07-05T11:39:52Z,2025-09-12T15:35:09Z,Java,38
MDEwOlJlcG9zaXRvcnkxMDc0NjU4Mw==,RoaringBitmap/RoaringBitmap,https://github.com/RoaringBitmap/RoaringBitmap,3739,2013-06-17T20:29:23Z,2025-09-14T07:47:48Z,Java,39
MDEwOlJlcG9zaXRvcnk3Mjg4OTQxMA==,spotbugs/spotbugs,https://github.com/spotbugs/spotbugs,3732,2016-11-04T22:18:08Z,2025-09-14T20:08:52Z,Java,69
MDEwOlJlcG9zaXRvcnkxNDI4MTE5MA==,JCTools/JCTools,https://github.com/JCTools/JCTools,3729,2013-11-10T18:04:40Z,2025-09-12T09:17:33Z,Java,18
MDEwOlJlcG9zaXRvcnk5ODc4MDEzNA==,ethanhua/Skeleton,https://github.com/ethanhua/Skeleton,3725,2017-07-30T06:42:39Z,2025-09-11T11:42:22Z,Java,0
MDEwOlJlcG9zaXRvcnk3NDkxMzc=,Atmosphere/atmosphere,https://github.com/Atmosphere/atmosphere,3720,2010-06-30T14:26:23Z,2025-09-03T20:52:35Z,Java,0
MDEwOlJlcG9zaXRvcnk4Mjk2ODk3Mw==,willowtreeapps/spruce-android,https://github.com/willowtreeapps/spruce-android,3718,2017-02-23T20:34:18Z,2025-09-11T10:31:37Z,Java,3
MDEwOlJlcG9zaXRvcnkzMzQ5MDc5NzY=,ByteLegend/ByteLegend,https://github.com/ByteLegend/ByteLegend,3716,2021-02-01T10:11:30Z,2025-09-14T09:15:34Z,Java,0
MDEwOlJlcG9zaXRvcnk4MDcxMTE1Ng==,stfalcon-studio/ChatKit,https://github.com/stfalcon-studio/ChatKit,3715,2017-02-02T09:37:15Z,2025-09-13T23:29:24Z,Java,1
MDEwOlJlcG9zaXRvcnk2ODExNzAzNA==,ryanhoo/StylishMusicPlayer,https://github.com/ryanhoo/StylishMusicPlayer,3707,2016-09-13T14:38:32Z,2025-09-11T19:43:19Z,Java,0
MDEwOlJlcG9zaXRvcnk2MjY1OTIxMA==,liuyubobobo/Play-with-Algorithms,https://github.com/liuyubobobo/Play-with-Algorithms,3707,2016-07-05T18:16:22Z,2025-09-13T08:20:25Z,Java,0
MDEwOlJlcG9zaXRvcnkzOTg3NjY0OQ==,yanzhenjie/NoHttp,https://github.com/yanzhenjie/NoHttp,3703,2015-07-29T06:11:12Z,2025-09-11T01:19:46Z,Java,0
MDEwOlJlcG9zaXRvcnkyNzI0OTM3MDE=,rbmonster/learning-note,https://github.com/rbmonster/learning-note,3701,2020-06-15T16:47:25Z,2025-09-14T08:04:34Z,Java,0
MDEwOlJlcG9zaXRvcnkxNjcxMzM2MDY=,nICEnnnnnnnLee/BilibiliDown,https://github.com/nICEnnnnnnnLee/BilibiliDown,3694,2019-01-23T06:56:46Z,2025-09-14T22:54:33Z,Java,80
MDEwOlJlcG9zaXRvcnk1MTAzNzg1,undertow-io/undertow,https://github.com/undertow-io/undertow,3693,2012-07-19T00:52:44Z,2025-09-12T14:13:51Z,Java,9
MDEwOlJlcG9zaXRvcnk0MDM2MzQ3ODA=,javahuang/SurveyKing,https://github.com/javahuang/SurveyKing,3691,2021-09-06T13:34:14Z,2025-09-13T06:04:59Z,Java,3
MDEwOlJlcG9zaXRvcnk0ODg4MDc2Ng==,jtablesaw/tablesaw,https://github.com/jtablesaw/tablesaw,3690,2016-01-01T14:58:28Z,2025-09-13T13:20:00Z,Java,79
MDEwOlJlcG9zaXRvcnkxOTc1NDUzNTE=,Creators-of-Create/Create,https://github.com/Creators-of-Create/Create,3684,2019-07-18T08:27:10Z,2025-09-14T21:00:00Z,Java,0
MDEwOlJlcG9zaXRvcnkxOTU5NTM5MjI=,lihangleo2/ShadowLayout,https://github.com/lihangleo2/ShadowLayout,3678,2019-07-09T07:17:06Z,2025-09-12T11:04:32Z,Java,28
MDEwOlJlcG9zaXRvcnkxNDYyODU4Mjc=,helidon-io/helidon,https://github.com/helidon-io/helidon,3676,2018-08-27T11:03:52Z,2025-09-13T03:47:35Z,Java,131
MDEwOlJlcG9zaXRvcnkxMTcyMDI5Nw==,yangfuhai/ASimpleCache,https://github.com/yangfuhai/ASimpleCache,3675,2013-07-28T13:50:59Z,2025-09-12T12:46:18Z,Java,0
MDEwOlJlcG9zaXRvcnkzMjY3NTQ4OA==,yacy/yacy_search_server,https://github.com/yacy/yacy_search_server,3672,2015-03-22T12:54:20Z,2025-09-14T21:00:46Z,Java,0
MDEwOlJlcG9zaXRvcnk2NzgzNjYzNw==,networknt/light-4j,https://github.com/networknt/light-4j,3672,2016-09-09T22:28:14Z,2025-09-11T19:46:08Z,Java,192
MDEwOlJlcG9zaXRvcnk2NzE2NTkwNA==,lisawray/groupie,https://github.com/lisawray/groupie,3672,2016-09-01T20:59:35Z,2025-09-06T20:58:47Z,Java,28
MDEwOlJlcG9zaXRvcnk0Mzg3NjE2Ng==,dingjikerbo/Android-BluetoothKit,https://github.com/dingjikerbo/Android-BluetoothKit,3671,2015-10-08T09:07:33Z,2025-09-10T18:11:29Z,Java,0
MDEwOlJlcG9zaXRvcnkxMTMzNTY3NDA=,google/rejoiner,https://github.com/google/rejoiner,3670,2017-12-06T19:09:53Z,2025-08-28T05:46:10Z,Java,3
MDEwOlJlcG9zaXRvcnk3NzY3NTAzMw==,grpc-ecosystem/grpc-spring,https://github.com/grpc-ecosystem/grpc-spring,3669,2016-12-30T09:06:15Z,2025-09-14T20:50:07Z,Java,34
MDEwOlJlcG9zaXRvcnkxODI2MjM4NjU=,KunMinX/Linkage-RecyclerView,https://github.com/KunMinX/Linkage-RecyclerView,3667,2019-04-22T04:39:46Z,2025-09-09T10:21:24Z,Java,0
MDEwOlJlcG9zaXRvcnk3MjA5MjI5,linkedin/databus,https://github.com/linkedin/databus,3667,2012-12-17T17:49:17Z,2025-09-11T18:31:38Z,Java,0
MDEwOlJlcG9zaXRvcnkyNjg4MTAwNzc=,coderbruis/JavaSourceCodeLearning,https://github.com/coderbruis/JavaSourceCodeLearning,3665,2020-06-02T13:34:20Z,2025-09-13T22:01:49Z,Java,0
MDEwOlJlcG9zaXRvcnkxNDgwNTkxNDM=,tchiotludo/akhq,https://github.com/tchiotludo/akhq,3653,2018-09-09T19:35:39Z,2025-09-14T19:47:50Z,Java,42
R_kgDOIkmrzA,PlexPt/chatgpt-java,https://github.com/PlexPt/chatgpt-java,3645,2022-12-07T04:55:33Z,2025-09-13T14:47:45Z,Java,24
MDEwOlJlcG9zaXRvcnkyMDI4Njg1OA==,litesuits/android-common,https://github.com/litesuits/android-common,3641,2014-05-29T08:08:00Z,2025-09-12T12:46:23Z,Java,0
MDEwOlJlcG9zaXRvcnkxMDc5MzIxNzY=,microservices-patterns/ftgo-application,https://github.com/microservices-patterns/ftgo-application,3627,2017-10-23T04:30:04Z,2025-09-14T21:21:31Z,Java,0
MDEwOlJlcG9zaXRvcnk0MzE1ODY5NA==,apache/incubator-heron,https://github.com/apache/incubator-heron,3621,2015-09-25T16:09:24Z,2025-08-17T06:18:21Z,Java,56
MDEwOlJlcG9zaXRvcnk5ODYxODYzNg==,huburt-Hu/NewbieGuide,https://github.com/huburt-Hu/NewbieGuide,3621,2017-07-28T06:54:05Z,2025-09-12T02:11:08Z,Java,20
MDEwOlJlcG9zaXRvcnkzMDM4OTM3,FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,3620,2011-12-23T07:17:41Z,2025-09-14T23:04:52Z,Java,0
MDEwOlJlcG9zaXRvcnkxNjAyNTA4NA==,rockerhieu/emojicon,https://github.com/rockerhieu/emojicon,3613,2014-01-18T12:32:38Z,2025-09-11T19:42:42Z,Java,2
R_kgDOKEMGbg,blossom-editor/blossom,https://github.com/blossom-editor/blossom,3612,2023-08-07T03:02:17Z,2025-09-14T20:03:15Z,Java,19
MDEwOlJlcG9zaXRvcnkxNjEzMjkwNzA=,uncle-novel/uncle-novel,https://github.com/uncle-novel/uncle-novel,3610,2018-12-11T12:15:30Z,2025-09-14T15:56:32Z,Java,1
MDEwOlJlcG9zaXRvcnkxNTA5Mzg0MDY=,alibaba/Alink,https://github.com/alibaba/Alink,3609,2018-09-30T06:36:11Z,2025-09-11T07:23:33Z,Java,22
MDEwOlJlcG9zaXRvcnkxMTYxODYy,spockframework/spock,https://github.com/spockframework/spock,3608,2010-12-12T19:02:34Z,2025-09-01T11:51:11Z,Java,26
MDEwOlJlcG9zaXRvcnkyNDA0OTMxOA==,Mojang/brigadier,https://github.com/Mojang/brigadier,3600,2014-09-15T08:48:24Z,2025-09-14T02:09:32Z,Java,3
MDEwOlJlcG9zaXRvcnkxMDU1MzU4Ng==,spring-io/initializr,https://github.com/spring-io/initializr,3596,2013-06-07T16:02:22Z,2025-09-11T07:33:43Z,Java,17
MDEwOlJlcG9zaXRvcnk0Mjk5NzE3Ng==,tyrantgit/ExplosionField,https://github.com/tyrantgit/ExplosionField,3593,2015-09-23T11:34:50Z,2025-09-12T16:38:32Z,Java,0
MDEwOlJlcG9zaXRvcnkxMjEzNjYzNg==,kikoso/android-stackblur,https://github.com/kikoso/android-stackblur,3592,2013-08-15T14:44:32Z,2025-08-16T13:20:14Z,Java,0
MDEwOlJlcG9zaXRvcnk5MjA0NzM1MA==,mbechler/marshalsec,https://github.com/mbechler/marshalsec,3591,2017-05-22T11:43:57Z,2025-09-13T15:05:51Z,Java,0
MDEwOlJlcG9zaXRvcnkxMTYzMDkzMDg=,dtinit/data-transfer-project,https://github.com/dtinit/data-transfer-project,3590,2018-01-04T21:27:57Z,2025-09-12T01:49:06Z,Java,61
MDEwOlJlcG9zaXRvcnkzNzkwNDYyMA==,dongjunkun/DropDownMenu,https://github.com/dongjunkun/DropDownMenu,3582,2015-06-23T07:43:56Z,2025-09-12T12:46:34Z,Java,2
MDEwOlJlcG9zaXRvcnkzMTI3Mjg2MA==,vert-x3/vertx-examples,https://github.com/vert-x3/vertx-examples,3582,2015-02-24T17:42:44Z,2025-09-10T17:39:35Z,Java,0
MDEwOlJlcG9zaXRvcnk5NDc2MDc5OA==,WVector/AppUpdate,https://github.com/WVector/AppUpdate,3578,2017-06-19T09:38:42Z,2025-09-13T09:15:29Z,Java,3
MDEwOlJlcG9zaXRvcnkxMjU0NDA5Mw==,hmkcode/Android,https://github.com/hmkcode/Android,3577,2013-09-02T16:12:28Z,2025-09-12T16:15:55Z,Java,0
MDEwOlJlcG9zaXRvcnkxMDExMzAzMA==,googlemaps/android-maps-utils,https://github.com/googlemaps/android-maps-utils,3576,2013-05-17T00:08:48Z,2025-09-13T23:22:48Z,Java,55
MDEwOlJlcG9zaXRvcnkxMDQzNzY4OA==,OpenHFT/Chronicle-Queue,https://github.com/OpenHFT/Chronicle-Queue,3574,2013-06-02T15:11:33Z,2025-09-14T17:39:09Z,Java,534
MDEwOlJlcG9zaXRvcnkzODUwMzkzMg==,JakeWharton/ThreeTenABP,https://github.com/JakeWharton/ThreeTenABP,3571,2015-07-03T17:35:09Z,2025-09-11T11:32:22Z,Java,0
MDEwOlJlcG9zaXRvcnkzMDY0NDk5NTU=,IrisShaders/Iris,https://github.com/IrisShaders/Iris,3570,2020-10-22T20:21:12Z,2025-09-14T01:55:58Z,Java,140
MDEwOlJlcG9zaXRvcnkzNDk2NDc5Mw==,davideas/FlexibleAdapter,https://github.com/davideas/FlexibleAdapter,3570,2015-05-02T22:00:43Z,2025-09-12T03:45:22Z,Java,30
MDEwOlJlcG9zaXRvcnkzODgyOTYzOQ==,fabric8io/kubernetes-client,https://github.com/fabric8io/kubernetes-client,3563,2015-07-09T15:43:13Z,2025-09-14T05:26:23Z,Java,124
MDEwOlJlcG9zaXRvcnkxMjkzOTIwMA==,code4craft/netty-learning,https://github.com/code4craft/netty-learning,3559,2013-09-19T02:24:25Z,2025-09-12T01:16:44Z,Java,0
MDEwOlJlcG9zaXRvcnkzNzUyNjA3OTg=,DataLinkDC/dinky,https://github.com/DataLinkDC/dinky,3558,2021-06-09T07:11:26Z,2025-09-14T06:59:06Z,Java,31
MDEwOlJlcG9zaXRvcnk0MDY5MTg4Ng==,dropbox/hackpad,https://github.com/dropbox/hackpad,3555,2015-08-14T02:32:17Z,2025-09-14T11:24:29Z,Java,0
MDEwOlJlcG9zaXRvcnk2MTc4NjA4Mg==,bilibili/MagicaSakura,https://github.com/bilibili/MagicaSakura,3553,2016-06-23T07:54:59Z,2025-09-12T12:46:43Z,Java,3
MDEwOlJlcG9zaXRvcnkxMTE0MDQ1OQ==,johncarl81/parceler,https://github.com/johncarl81/parceler,3544,2013-07-03T02:53:01Z,2025-08-27T12:04:59Z,Java,0
MDEwOlJlcG9zaXRvcnkxOTY0NzU3MTk=,springdoc/springdoc-openapi,https://github.com/springdoc/springdoc-openapi,3539,2019-07-11T23:08:20Z,2025-09-14T14:27:38Z,Java,96
MDEwOlJlcG9zaXRvcnk3NTk0Mjc1OA==,HelloWorld521/Java,https://github.com/HelloWorld521/Java,3535,2016-12-08T14:01:46Z,2025-09-14T17:12:54Z,Java,0
MDEwOlJlcG9zaXRvcnk0MjU4NDM2NQ==,anggrayudi/android-hidden-api,https://github.com/anggrayudi/android-hidden-api,3535,2015-09-16T11:58:33Z,2025-09-14T07:36:04Z,Java,2
MDEwOlJlcG9zaXRvcnk3OTI0MjEw,fyhertz/libstreaming,https://github.com/fyhertz/libstreaming,3535,2013-01-30T21:24:47Z,2025-09-12T19:41:38Z,Java,0
MDEwOlJlcG9zaXRvcnk0NjY0MzQxMw==,arimorty/floatingsearchview,https://github.com/arimorty/floatingsearchview,3535,2015-11-22T02:38:32Z,2025-09-06T21:01:56Z,Java,0
MDEwOlJlcG9zaXRvcnkxMjQ3NDM1NjE=,LinShunKang/MyPerf4J,https://github.com/LinShunKang/MyPerf4J,3534,2018-03-11T09:58:44Z,2025-08-27T09:36:29Z,Java,23
MDEwOlJlcG9zaXRvcnkxMTU0MzY5MQ==,luontola/retrolambda,https://github.com/luontola/retrolambda,3530,2013-07-20T07:25:22Z,2025-09-11T19:42:40Z,Java,0
MDEwOlJlcG9zaXRvcnk1ODIzNjk0NQ==,andremion/Music-Player,https://github.com/andremion/Music-Player,3522,2016-05-06T21:55:37Z,2025-09-12T02:12:58Z,Java,2
MDEwOlJlcG9zaXRvcnk3NjQwMDQyNg==,spring-cloud/spring-cloud-kubernetes,https://github.com/spring-cloud/spring-cloud-kubernetes,3521,2016-12-13T21:36:25Z,2025-09-12T18:31:31Z,Java,32
MDEwOlJlcG9zaXRvcnkxMDYzNzg5Ng==,apache/logging-log4j2,https://github.com/apache/logging-log4j2,3521,2013-06-12T07:00:19Z,2025-09-12T11:21:12Z,Java,15
R_kgDOLvMEtg,Netflix/maestro,https://github.com/Netflix/maestro,3518,2024-04-17T01:15:56Z,2025-09-14T06:11:02Z,Java,0
MDEwOlJlcG9zaXRvcnk1MTA3ODQwOA==,dariuszseweryn/RxAndroidBle,https://github.com/dariuszseweryn/RxAndroidBle,3517,2016-02-04T13:42:02Z,2025-09-14T12:38:00Z,Java,60
MDEwOlJlcG9zaXRvcnkxMTIzMzk5Ng==,immutables/immutables,https://github.com/immutables/immutables,3516,2013-07-07T13:48:23Z,2025-09-08T22:28:56Z,Java,15
MDEwOlJlcG9zaXRvcnkyOTQwMTA4MQ==,lsjwzh/RecyclerViewPager,https://github.com/lsjwzh/RecyclerViewPager,3515,2015-01-17T18:30:34Z,2025-09-12T12:46:29Z,Java,10
MDEwOlJlcG9zaXRvcnk3NTExODI4MA==,nytimes/Store,https://github.com/nytimes/Store,3511,2016-11-29T20:17:11Z,2025-09-11T19:43:21Z,Java,0
MDEwOlJlcG9zaXRvcnkyMjIwMzU3MDc=,1024-lab/smart-admin,https://github.com/1024-lab/smart-admin,3510,2019-11-16T02:30:31Z,2025-09-14T02:35:38Z,Java,22
MDEwOlJlcG9zaXRvcnk2NTEzODg1Ng==,codeestX/GeekNews,https://github.com/codeestX/GeekNews,3506,2016-08-07T14:56:56Z,2025-09-11T19:43:17Z,Java,0
